SRNO,datetime,HEATNO,GRADE,SECTION_IC,INJ1_QTY,INJ2_QTY,BSM,SKULL,BP,HBI,OTHERS,SCRAP_QTY,PIGIRON,DRI1_QTY,DRI2_QTY,TOT_DRI_QTY,HOT_METAL,Total_Charge,Hot_Heel,DOLO,DOLO1_EMPTY,TOT_LIME_QTY,TAP_TEMP,O2ACT,ENERGY,KWH_PER_TON,KWH_PER_MIN,MELT_TIME,TA_TIME,TT_TIME,pow_on_time,TAPPING_TIME,E1_CUR,E2_CUR,E3_CUR,SPOUT,LAB_REP_TIME,C,SI,MN,P,S,CU,CR,NI,N,OPEN_C,TAP_C,IT_KG,BUCKET_NO,STATIC_WT,LIME,O2SIDE1,O2SIDE2,O2SIDE3,PREV_TAP_TIME,TAP_DURATION,LM_WT,Production
197,11-09-2023,44863,38MnVS6,C,0,0.01053809,2,0,2,0,0,6,0,4.8401,5.5084785,14.735965,43.95,63.6851,10,1.2,1.476499,1.586551,1611,561.43585,9944.993,150.10445,-1,54.96666666,14.9,56.1,11-09-2023 02:38,11-09-2023 03:33,246.9,228.2,232.9,261.5,11-09-2023 03:26,0.16985,0.003,0.0223,0.017,0.057,0.0085,0.0344,0.0167,0.0031,0.6024,0.16985,134.7035,1,6.938,0.3865509,832.6849,783.4183,796.0563,11-09-2023 01:26,349,4.708496,53.76
198,11-09-2023,44864,38MnVS6,C,0.002183533,0.00048645,2,0,2,0,0,6,0,3.564824,5.5084785,5.971752,43.95,67.193752,10,1.2,1.701088,1.2,1659,561.43585,9944.993,150.10445,-1,48.03333333,9.466666669,57.5,11-09-2023 03:42,11-09-2023 04:30,246.6,228.3,235.1,265.4,11-09-2023 04:25,0.2561,0.0019,0.0208,0.022,0.0593,0.0054,0.0463,0.0151,0.0035,0.2561,0.2561,110.2865,1,4.909,0,1003.734,894.2155,662.6119,11-09-2023 03:33,349,4.721466,57.344
199,11-09-2023,44865,38MnVS6,C,0.01055769,0.00372876,2,0,2,0,0,6,0,3.293827,5.5084785,14.735965,48,58.596871,10,1.2,1.505972,1.2,1602,561.43585,9944.993,150.10445,-1,40.25000001,26.13333333,56.1,11-09-2023 04:56,11-09-2023 06:00,246.3,226.2,230.8,262.1,11-09-2023 05:50,0.16985,0.0027,0.0256,0.0232,0.0598,0.0058,0.0247,0.014,0.0033,0.2086,0.16985,117.6832,1,5.6,0,832.6849,952.9011,655.2311,11-09-2023 04:30,349,4.749027,50.176
200,11-09-2023,44867,38MnVS6,A,-0.001775604,0.2031453,2,0,2,0,0,6,0,2.806139,5.5084785,14.735965,43.95,61.578938,10,1.9022595,2.713189,2.888586,1659,707.6232,9944.993,150.10445,-1,50.01666667,18.61666667,68.63333334,11-09-2023 06:19,11-09-2023 07:09,247.5,226,229.8,262.6,11-09-2023 07:04,0.0918,0.001,0.0217,0.0202,0.0406,0.0046,0.0299,0.0158,0.0035,0.485,0.0918,68.50627,1,6.438,0.7312317,1030.814,985.6116,793.5729,11-09-2023 06:00,349,4.738651,57.344
201,11-09-2023,44868,38MnVS6,A,0,0.07701038,2,0,2,0,0,6,0,2.6975,5.5084785,14.735965,43.95,61.915468,10,1.9022595,2.886545,2.888586,1637,501.2521,9944.993,150.10445,-1,46.49999999,14,60.5,11-09-2023 07:23,11-09-2023 08:09,248.1,225.3,229.8,260.7,11-09-2023 08:08,0.1133,0.0011,0.019,0.0159,0.0417,0.0047,0.0415,0.0146,0.0033,0.3894,0.1133,133.76555,1,3.5,0,976.5405,896.045,724.0462,11-09-2023 07:09,349,4.667964,49.658
202,11-09-2023,44870,SAE1541M,A,0.01974774,0.05966272,2,0,2,0,0,6,0,12.46131,5.5084785,12.46131,44.587,63.04831,10,1.9022595,2.646892,2.888586,1641,561.43585,12308.33,198.367,-1,50.91666667,14.9,56.1,11-09-2023 12:45,11-09-2023 13:36,246.5,225.4,229.1,249.8,11-09-2023 13:22,0.137,0.0018,0.028,0.0162,0.0494,0.004,0.0613,0.0149,0.0033,0.137,0.137,133.76555,1,5,0,1070.385,982.0173,829.0294,11-09-2023 08:09,104,4.755512,53.55
203,11-09-2023,44871,SAE1541M,A,0.018703965,0.116083,2,0,2,0,0,6,0,9.311773,5.030031,14.3418,38.292,58.6338,10,1.2,1.705554,2.502784,1627,426.131,8923.218,148.6613,-1,42.35,10.13333333,52.48333333,11-09-2023 13:46,11-09-2023 14:28,248.9,229,230.2,258.3,11-09-2023 14:27,0.0506,0.0016,0.0141,0.01742,0.0621,0.0056,0.0393,0.0168,0.0032,0.055,0.0506,115.1669,1,7.39,1.302784,891.3416,761.2025,576.1666,11-09-2023 13:36,465,4.712711,56.7
204,11-09-2023,44872,s45cs1v,A,0.005494812,0.0620946,2,0,2,0,0,6,0,9.641435,5.5084785,12.28531,46.622,64.90731,10,1.723792,2.003649,2.552393,1601,618.1727,7332.031,114.3712,-1,40.25000001,11.46666666,70.96666666,11-09-2023 14:39,11-09-2023 15:39,251.1,230.1,232.4,257.6,11-09-2023 15:35,0.0798,0.0014,0.0141,0.01,0.0792,0.0057,0.0312,0.0156,0.0033,0.0798,0.0798,145.9736,1,5.2,0.8286018,995.5236,846.8867,709.2621,11-09-2023 14:28,224,4.651427,56.7
205,11-09-2023,44873,S45CS1QDS,A,0.027786,0.1293779,2,0,2,0,0,6,0,8.113259,4.775109,12.88837,43.026,61.91437,10,2.000218,2.003762,2.223191,1652,610.1221,12573.53,196.4694,-1,46.89999999,14.9,56.1,11-09-2023 16:40,11-09-2023 17:27,251.8,230.1,232.8,258.6,11-09-2023 17:16,0.1347,0.0015,0.0154,0.008,0.0781,0.0054,0.0424,0.0167,0.0035,0.1347,0.1347,106.0108,1,8.083,0.2229729,1025.028,682.17,361.415,11-09-2023 15:39,237,4.571012,56.7
206,11-09-2023,44875,S45CS1QDS,B,0.01785214,0.05398828,2,0,2,0,0,6,0,7.669137,5.018713,12.68785,43.742,62.42985,10,2.203513,1.689763,2.895798,1592,515.8735,10857.57,166.9629,-1,37.21666667,14.9,56.1,11-09-2023 18:35,11-09-2023 19:12,248.6,228.9,231.4,258.1,11-09-2023 19:12,0.0764,0.0018,0.0194,0.0062,0.0547,0.0058,0.0403,0.016,0.0034,0.0764,0.0764,136.0306,1,8.6,0.6922855,786.678,688.4266,547.4695,11-09-2023 17:27,140,4.729248,55.65
207,11-09-2023,44876,38MNS6,B,0,0.02480566,2,0,2,0,0,6,0,13.13777,5.016849,18.15462,43.303,67.45762,10,1.800665,2.003764,2.303083,1595,589.2538,12823.12,188.3437,-1,34.06666667,10.59999999,44.66666666,11-09-2023 19:23,11-09-2023 19:57,258.4,244.6,247.1,267,11-09-2023 19:52,0.2121,0.0021,0.0216,0.0111,0.0655,0.0055,0.0627,0.0224,0.0033,0.2121,0.2121,92.9389,1,6.626,0.5024185,717.6673,621.7369,487.937,11-09-2023 19:12,220,4.723087,56.175
208,11-09-2023,44877,38MnS6,B,0.03930353,0.1348898,2,0,2,0,0,6,0,14.56035,5.00419,19.56454,39.288,64.85254,10,2.477465,2.004754,3.505667,1625,547.5703,15787.05,242.7225,-1,51.71666667,9.600000002,61.31666667,11-09-2023 20:06,11-09-2023 20:58,257.9,242.5,246.9,266.5,11-09-2023 20:43,0.1496,0.0017,0.016,0.0111,0.0668,0.0054,0.0834,0.0179,0.0033,0.1496,0.1496,136.1237,1,6.189,1.028202,775.6621,808.0214,265.4996,11-09-2023 19:57,193,4.447471,56.175
209,11-09-2023,44878,38MnS6,B,0.02197925,0.05933838,2,0,2,0,0,6,0,15.00225,5.03345,20.0357,39.709,65.7447,10,2.321918,1.902685,2.858415,1627,563.5719,12386.33,190.4631,-1,46.41666667,9.666666663,56.08333334,11-09-2023 21:08,11-09-2023 21:54,256.9,240.2,243.8,266.4,11-09-2023 21:42,0.1473,0.0008,0.0129,0.011,0.0622,0.0051,0.0278,0.0145,0.003,0.1473,0.1473,112.8751,1,5.288,0.5364971,801.7057,772.8235,287.0705,11-09-2023 20:58,228,4.726654,50.785
210,11-09-2023,44879,EN18D,C,0.02886575,0.03955896,2,0,2,0,0,6,0,10.23193,5.0158,15.24773,43.12,64.36773,10,2.239012,1.578816,2.800825,1611,478.7813,11887.14,181.6364,-1,44.5,18,62.49999999,11-09-2023 22:12,11-09-2023 22:57,253.8,234.6,238.1,263.4,11-09-2023 22:39,0.3625,0.0011,0.0253,0.0123,0.0745,0.0056,0.0319,0.0144,0.0033,0.3625,0.3625,125.4584,1,7.077,0.5618134,784.5668,730.7418,573.0026,11-09-2023 21:54,213,4.794423,50.164
211,11-09-2023,44880,AISI434MnH,C,0,0.03858618,2,0,2,0,0,6,0,6.009022,5.5084785,6.009022,40.903,66.03005,10,1.290422,1.000064,2.299154,1655,490.2832,4165.211,80.0817,-1,34.48333333,17.73333334,52.21666667,11-09-2023 23:14,11-09-2023 23:49,256.1,237.6,242.6,264.8,11-09-2023 23:45,0.0508,0.0049,0.0212,0.0124,0.0524,0.0071,0.0279,0.0136,0.0031,0.0508,0.0508,206.9628,1,5.1,1.008732,782.0131,730.8146,395.7206,11-09-2023 22:57,229,4.571012,56.86
212,12-09-2023,44881,S53CG,C,0.03747992,0.0726333,2,0,2,0,0,6,0,9.880145,5.042308,14.92245,44.781,65.70345,10,1.702437,1.000079,2.533958,1602,453.157,9469.204,144.5118,-1,35.99999999,27.91666668,63.91666667,12-09-2023 00:17,12-09-2023 00:53,254.2,234.6,240.2,262.5,12-09-2023 00:49,0.0491,0.0011,0.0157,0.015,0.0655,0.0049,0.0254,0.0135,0.003,0.0491,0.0491,122.1511,1,5.822,0.831522,868.1143,793.8836,727.0367,11-09-2023 23:49,181,4.602464,56.7
213,12-09-2023,44882,S53CG,C,0.008878082,0.000810547,2,0,2,0,0,6,0,2.452368,5.846397,8.298765,44.279,58.577765,10,2.21017,1.058068,2.740827,1667,564.4592,6006.022,102.8714,-1,31.93333334,20.53333333,52.46666667,12-09-2023 01:13,12-09-2023 01:45,258.1,242.5,246.7,267.3,12-09-2023 01:42,0.3054,0.0009,0.0284,0.0242,0.0728,0.0042,0.0365,0.0143,0.0032,0.3054,0.3054,194.3192,1,5.806,0.5306568,738.3019,712.3941,591.7006,12-09-2023 00:53,264,4.766213,55.65
214,12-09-2023,44883,S53CG,C,0.04513428,0.02918286,2,0,2,0,0,6,0,8.331683,5.048845,13.38053,44.366,63.74653,10,2.416732,1.681381,2.820809,1679,654.7737,8392.831,128.927,-1,39.14999999,12.6,51.75,12-09-2023 01:58,12-09-2023 02:37,259.6,241.4,246.7,268,12-09-2023 02:31,0.3685,0.0014,0.023,0.0162,0.0762,0.0044,0.0449,0.0137,0.0034,0.3685,0.3685,136.0637,1,7.351,0.4040775,843.5743,777.1035,621.5138,12-09-2023 01:45,581,4.710441,53.55
215,12-09-2023,44884,AISI435MOH,C,0.01667639,0.08041504,2,0,2,0,0,6,0,5.415435,5.5084785,5.415435,43.167,66.03005,10,1.432501,1.090155,3.998142,1639,490.7659,2901.603,53.67729,-1,41.28333333,16.73333334,58.01666667,12-09-2023 02:54,12-09-2023 03:35,255.5,235.1,240.8,262.5,12-09-2023 03:27,0.0981,0.0007,0.0188,0.0152,0.0542,0.0043,0.0768,0.0139,0.0033,0.4247,0.0981,133.76555,1,5.474,0.93473065,926.682,857.4673,634.4748,12-09-2023 02:37,148,4.654021,56.475
216,12-09-2023,44885,S53CG,C,0.03325677,0.02675098,2,0,2,0,0,6,0,10.6967,5.02495,15.72165,43.647,65.36865,10,2.202518,1.388307,2.826646,1658,506.938,10358.38,160.9703,-1,31.26666666,10.13333333,41.4,12-09-2023 03:45,12-09-2023 04:17,261.4,244.1,250.6,266.5,12-09-2023 04:14,0.2648,0.0029,0.0276,0.023,0.0733,0.0048,0.0512,0.0128,0.0034,0.2648,0.2648,136.5354,1,4.981,0.6241283,691.7524,671.7549,455.4432,12-09-2023 03:35,257,4.610571,56.7
217,12-09-2023,44886,S53CG,C,0.04218289,0.0489624,2,0,2,0,0,6,0,9.551344,4.023758,13.5751,45.835,65.4101,10,1.265688,1.168978,2.647337,1610,591.2031,9110.413,139.1899,-1,51.83333333,10.46666667,62.3,12-09-2023 04:27,12-09-2023 05:19,256.4,235.1,242,262.8,12-09-2023 04:56,0.4306,0.0023,0.0281,0.014,0.0792,0.0043,0.056,0.0125,0.0033,0.4306,0.4306,134.9436,1,6.043,1.381649,821.6089,792.2865,658.1998,12-09-2023 04:17,196,4.501945,53.55
218,12-09-2023,44887,S53CG,A,0.02795395,0.0207522,2,0,2,0,0,6,0,9.745578,5.054301,14.79988,42.775,63.57488,10,1.526626,1.582714,2.595724,1623,393.2822,12479.93,194.5766,-1,34.6,14.9,56.1,12-09-2023 06:18,12-09-2023 06:52,255.9,233.2,237.7,258.1,12-09-2023 06:45,0.0765,0.0042,0.0209,0.0253,0.0764,0.0051,0.0707,0.0145,0.0033,0.0765,0.0765,121.5006,1,6.564,1.069098,818.2173,774.1951,491.8837,12-09-2023 05:19,200,4.70655,55.754
219,12-09-2023,44889,S53CG,A,0.02116342,0.2099546,2,0,2,0,0,6,0,13.66807,5.5084785,15.88035,43.434,65.31435,10,1.751701,1.003453,3.666927,1626,508.6927,13150.71,203.8417,-1,51.85,25.73333333,77.58333333,12-09-2023 07:18,12-09-2023 08:10,255.4,233.4,238.1,257.1,12-09-2023 07:54,0.0634,0.0011,0.0155,0.0133,0.06906,0.0043,0.0394,0.0157,0.0033,0.0634,0.0634,173.95,1,5.2,1.915226,1018.517,829.4683,363.4519,12-09-2023 06:52,160,4.546368,57.344
220,12-09-2023,44890,385MNVS6,A,0.07692737,0.08965625,2,0,2,0,0,6,0,10.74688,6.028232,16.77512,42.129,64.90412,10,2.200509,2.023416,2.739926,1626,489.9436,13462.7,206.5493,-1,37.21666666,14.9,78.15,12-09-2023 08:51,12-09-2023 09:28,259.1,238.3,242.2,259.2,12-09-2023 09:26,0.0629,0.0029,0.0114,0.0082,0.0798,0.0041,0.0155,0.0164,0.0033,0.0629,0.0629,118.8682,1,6.275,0.5394173,986.0671,739.5883,407.9124,12-09-2023 08:10,201,4.573606,53.76
221,12-09-2023,44891,38MNVS6,A,0.01595654,0.09484424,2,0,2,0,0,6,0,15.19388,5.090649,20.28452,41.22,67.50452,10,2.134067,2.003165,2.661802,1626,576.4101,13119.51,194.0627,-1,37.06666667,12.00000001,49.06666667,12-09-2023 09:40,12-09-2023 10:17,260.6,237.8,242.6,260.4,12-09-2023 10:12,0.0617,0.0008,0.0105,0.0152,0.099,0.0046,0.0519,0.0189,0.0033,0.0617,0.0617,100.885,1,6.1,0.5277348,885.1127,711.9904,338.2146,12-09-2023 09:28,232,4.630026,55.754
222,12-09-2023,44892,EN18D,A,0.018703965,0.2076847,2,0,2,0,0,6,0,9.460132,5.016919,14.47705,41.095,61.57205,10,1.2,2.00184,1.736497,1626,530.6625,14289.48,220.1666,-1,48.43333334,14.9,56.1,12-09-2023 11:58,12-09-2023 12:46,259.2,233.3,235.7,266.4,12-09-2023 12:35,0.0542,0.0033,0.0097,0.0084,0.0832,0.0042,0.0357,0.017,0.0033,0.0542,0.0542,72.93739,1,9.331,0.5364971,832.6849,880.975,443.9337,12-09-2023 10:17,437,4.527237,57.608
223,12-09-2023,44893,EN18D,A,-0.01420496,0.04993518,2,0,2,0,0,6,0,4.19912,5.005166,9.204285,47.251,62.455285,10,1.733132,1.911075,2.290076,1629,496.5638,9375.606,143.7772,-1,43.89999999,14.9,56.1,12-09-2023 13:42,12-09-2023 14:26,260.5,239.2,241.1,269.8,12-09-2023 14:16,0.1217,0.0018,0.02,0.0063,0.084,0.0025,0.0339,0.0155,0.003,0.1217,0.1217,127.522,1,8.754,0.5569439,815.8784,768.8867,610.3588,12-09-2023 12:46,365,4.699092,52.794
224,12-09-2023,44897,EN18D,B,0.02788196,0.06014917,2,0,2,0,0,6,0,2.777265,5.02316,7.800425,46.904,60.704425,10,1.408001,1.406282,1.856869,1639,567.6183,8486.429,132.5975,-1,45.23333334,14.9,56.1,12-09-2023 15:30,12-09-2023 16:15,258.8,237.4,241.9,278.1,12-09-2023 16:05,0.265,0.0018,0.02135,0.0195,0.0626,0.0062,0.0628,0.024,0.0034,0.265,0.265,108.6052,1,9.297,0.4488678,880.1896,821.1933,487.2632,12-09-2023 14:26,641,4.476005,52.344
225,12-09-2023,44898,SAE52100,B,0.02572241,0.03420874,2,0,2,0,0,6,0,5.379996,4.511854,9.89185,44.88,60.77185,10,1.597064,1.495369,2.48019,1615,544.7742,8174.436,125.7628,-1,48.1,14.9,56.1,12-09-2023 16:55,12-09-2023 17:44,259.9,237.6,242.3,281.9,12-09-2023 17:34,0.1061,0.0035,0.0369,0.0155,0.0621,0.0061,0.0582,0.019,0.0032,0.1061,0.1061,129.7248,1,9.227,0.8831253,902.0209,860.2631,568.3451,12-09-2023 16:15,517,4.4893,55.296
226,12-09-2023,44899,SAE52100,B,0.03546432,0.113813,2,0,2,0,0,6,0,6.430732,4.808337,11.23907,45.032,62.27107,10,1.764147,1.039722,2.846879,1610,569.6987,8892.019,136.7917,-1,47.51666666,19.33333334,66.84999999,12-09-2023 18:03,12-09-2023 18:50,260.7,238.1,242.8,279.6,12-09-2023 18:44,0.0704,0.0005,0.0217,0.0102,0.081,0.0054,0.0308,0.0172,0.0034,0.0704,0.0704,142.543,1,8.733,1.082731,779.0405,780.4407,563.9821,12-09-2023 17:44,481,4.61965,55.296
227,12-09-2023,44900,SCM415HV,B,0.03253696,0.05415051,2,0,2,0,0,6,0,12.71337,4.006083,16.71946,41.56,64.27946,10,1.713398,1.001679,2.756207,1621,435.7098,9944.993,150.10445,-1,52.56666666,14.9,56.1,12-09-2023 20:25,12-09-2023 21:18,254.3,229,232.6,266.2,12-09-2023 20:59,0.0528,0.0014,0.0132,0.0093,0.102,0.0041,0.0227,0.0148,0.0036,0.0528,0.0528,108.3225,1,8.725,1.042809,745.6125,665.8237,295.5981,12-09-2023 18:50,265,4.526265,57.608
228,12-09-2023,44901,SCM415HV,B,0.04475034,0.04507129,2,0,2,0,0,6,0,6.62554,5.017234,11.64277,47.076,64.71877,10,1.506203,1.556731,2.06412,1630,508.0836,9874.794,151.8107,-1,42.7,10.66666667,53.36666666,12-09-2023 21:28,12-09-2023 22:11,257.4,234.5,239.3,275.7,12-09-2023 22:02,0.0964,0.0012,0.0289,0.014,0.083,0.0044,0.0388,0.0203,0.0032,0.0964,0.0964,114.8598,1,6.328,0.5579166,730.2551,706.3308,620.8572,12-09-2023 21:18,493,4.437095,56.668
229,12-09-2023,44902,38MnS6,C,0.06344229,0.06906616,2,0,2,0,0,6,0,10.28416,5.437011,15.72118,45.285,67.00618,10,2.012748,1.000427,3.656318,1611,649.5194,12199.14,177.6896,-1,46.36666667,14.9,83.90000001,12-09-2023 22:49,12-09-2023 23:35,259.1,239.8,245.4,278.7,12-09-2023 23:23,0.3634,0.0023,0.0179,0.008,0.0957,0.005,0.0217,0.0163,0.0034,0.3634,0.3634,156.459,1,7.648,1.64357,804.3381,732.3294,439.1713,12-09-2023 22:11,473,4.741245,55.44
230,12-09-2023,44903,38MnS6,C,0.02701816,0.02707544,2,0,2,0,0,6,0,9.072472,5.014278,14.08675,47.49,67.57675,10,2.204073,1.951859,2.787306,1602,580.0034,9001.216,129.4287,-1,43.98333333,9.266666664,53.24999999,12-09-2023 23:44,13-09-2023 00:28,260.4,240.4,243.7,289.5,13-09-2023 00:20,0.1889,0.0012,0.0195,0.0081,0.0782,0.0041,0.0309,0.0189,0.0031,0.1889,0.1889,126.3755,1,7.969,0.5832329,815.8268,811.6779,639.4566,12-09-2023 23:35,437,4.445525,55.44
231,13-09-2023,44904,EN 19C,C,0.0572756,0.02350842,2,0,2,0,0,6,0,10.59472,5.017098,15.61181,47.953,69.56481,10,2.202162,1.505283,2.711397,1588,514.8391,13712.3,195.9885,-1,39.61666668,20.93333333,60.55000001,13-09-2023 00:49,13-09-2023 01:29,264,244.1,251.2,283.1,13-09-2023 01:22,0.1182,0.0012,0.0182,0.009,0.0947,0.0041,0.0305,0.015,0.0034,0.1182,0.1182,123.1792,1,6.4,0.5092354,785.2855,697.1591,406.1975,13-09-2023 00:28,401,4.521725,57.608
232,13-09-2023,44905,EN 19C,C,0.08525359,0.04701672,2,0,2,0,0,6,0,8.862564,5.011776,13.87434,48.9,68.77434,10,2.201029,1.50597,3.048131,1627,562.4589,12464.33,178.1602,-1,40.25000001,16.53333333,75.78333333,13-09-2023 01:45,13-09-2023 02:45,259.7,236.6,242.9,280.1,13-09-2023 02:20,0.3048,0.0036,0.0194,0.0155,0.0621,0.0049,0.0441,0.0136,0.0032,0.3048,0.3048,144.7263,1,7.187,0.8471012,933.543,889.1443,506.0289,13-09-2023 01:29,405,4.514591,56.496
233,13-09-2023,44906,EN 19C,C,0.04995718,0.03453308,2,0,2,0,0,6,0,10.34491,5.688887,16.0338,48.946,70.9798,10,2.200613,1.502652,3.231739,1619,604.1076,12838.72,185.0498,-1,40.25000001,12.93333333,76.78333333,13-09-2023 02:58,13-09-2023 04:01,261.8,239.8,245.7,288,13-09-2023 03:35,0.2354,0.0016,0.0127,0.012,0.0621,0.0042,0.0294,0.0128,0.0036,0.2354,0.2354,158.1565,1,4.4,1.031126,928.5095,910.2142,334.398,13-09-2023 02:45,533,4.526265,56.133
234,13-09-2023,44907,38MnS6,C,0.08472565,0.1142998,2,0,2,0,0,6,0,17.83632,5.024083,22.8604,41.833,70.6934,10,2.965692,2.006183,3.981239,1620,584.0259,9944.993,249.4864,-1,40.25000001,14.73333333,80,13-09-2023 04:16,13-09-2023 05:21,264,240.3,246.2,283.6,NULL,0,0,0.02135,0.014,0.0621,0.00525,0,0.01825,0.0033,0,0,143.4143,1,4.9,1.015547,885.8418,917.2169,355.3833,13-09-2023 04:01,493,4.374838,57.288
235,13-09-2023,44908,38MnS6,C,0.02375491,0.1465627,2,0,2,0,0,6,0,15.56947,4.970768,20.54024,40.761,67.30124,10,2.866009,2.004977,3.935109,1621,542.0604,15287.86,228.3704,-1,42.75,10.8,53.55,13-09-2023 05:32,13-09-2023 06:15,265.7,244.7,251.6,283.5,13-09-2023 06:01,0.2031,0.0013,0.0119,0.0099,0.1043,0.0044,0.0299,0.015,0.0032,0.2031,0.2031,150.2969,1,5.642,1.069099,710.2247,847.9692,233.5848,13-09-2023 05:21,417,4.445525,55.44
236,13-09-2023,44909,38MnS6,A,-0.02387485,0.1747731,2,0,2,0,0,6,0,11.8001,5.248518,17.04862,45.758,68.80662,10,2.329143,1.885948,3.235637,1645,702.336,13244.31,194.8821,-1,47.90000001,14.9,56.1,13-09-2023 06:52,13-09-2023 07:40,266.5,243.8,248.7,282,13-09-2023 07:23,0.3106,0.0022,0.0133,0.0113,0.0966,0.0038,0.0258,0.0168,0.003,0.3106,0.3106,145.7322,1,5.154,0.9064941,913.8898,783.0873,307.1611,13-09-2023 06:15,517,4.462711,55.902
237,13-09-2023,44910,S48C,A,0.0442944,0.2480541,2,0,2,0,0,6,0,13.76339,5.233189,18.99658,43.272,68.26858,10,2.521897,2.001966,3.146998,1659,598.7969,13525.1,198.209,-1,43.55,21.06666667,64.61666666,13-09-2023 08:01,13-09-2023 08:44,264.4,242.8,249.9,280.1,13-09-2023 08:34,0.0689,0.0023,0.0083,0.0081,0.0822,0.0045,0.0257,0.0158,0.0034,0.0689,0.0689,126.0585,1,5.968,0.6251011,832.6849,719.0683,283.6509,13-09-2023 07:40,376,4.342088,57.608
238,13-09-2023,44911,S48C,A,0.018703965,0.05285327,2,0,2,0,0,6,0,10.61607,4.857561,15.47363,43.337,64.81063,10,2.507769,1.349426,3.186423,1653,626.6028,13852.69,210.6693,-1,49.76666666,27.13333334,76.9,13-09-2023 09:11,13-09-2023 10:01,266.6,244,250.3,281.1,13-09-2023 09:46,0.05,0.0017,0.0178,0.0181,0.0721,0.0053,0.0403,0.0161,0.0031,0.05,0.05,142.1328,1,6.945,0.6786537,963.8815,599.0281,338.261,13-09-2023 08:44,300,4.543774,48.493
239,13-09-2023,44912,25MOCR4,A,0,0.1775291,2,0,2,0,0,6,0,14.49187,5.149417,19.64129,48.044,73.68529,10,2.201576,2.784485,2.201576,1635,752.2164,14398.68,194.206,-1,52.4,11.93333334,64.33333334,13-09-2023 10:13,13-09-2023 11:05,268.3,244.5,252.8,280.8,13-09-2023 10:51,0.1075,0.0012,0.0144,0.0149,0.0947,0.0044,0.0421,0.0154,0.0033,0.1075,0.1075,84.36034,1,6.456,0,1009.28,759.9664,287.9583,13-09-2023 10:01,401,4.614786,56.927
240,13-09-2023,44913,25MOCR4,A,-0.006574585,0.04571997,2,0,2,0,0,6,0,11.41636,4.086704,15.50307,48.259,69.76207,10,1.961195,2.000448,3.059501,1653,696.5565,13306.71,184.7895,426,53.31666666,14.9,56.1,13-09-2023 11:54,13-09-2023 12:47,269.2,245.9,252.7,275.9,13-09-2023 12:33,0.098,0.0004,0.011,0.0091,0.087,0.0062,0.0333,0.0145,0.0032,0.098,0.098,128.8153,1,8.248,1.098307,1046.456,864.0242,481.5364,13-09-2023 11:05,365,4.607976,60.622
241,13-09-2023,44914,S48C,A,0.04870952,0.2128733,2,0,2,0,0,6,0,13.4716,6.05721,19.52881,40.887,66.41581,10,1.802364,1.61081,2.372939,1596,514.3641,15272.26,226.196,-1,45.14999999,14.9,56.1,13-09-2023 13:30,13-09-2023 14:15,267.2,242.3,247.2,272.7,NULL,0,0,0.02135,0.014,0.0621,0.00525,0,0.01825,0.0033,0,0,89.10504,1,7.102,0.5705757,860.0131,633.8138,380.5045,13-09-2023 12:47,344,4.709144,53.821
242,13-09-2023,44915,20MoCr4,B,0.0412951,0.112354,2,0,2,0,0,6,0,11.54944,5.002682,16.55212,46.946,69.49812,10,2.110204,2.107848,2.632096,1636,529.8268,13852.69,202.155,-1,45.05,14.9,56.1,13-09-2023 15:12,13-09-2023 15:58,265.1,237.6,241.3,265.3,13-09-2023 15:54,0.0542,0.0011,0.0225,0.0142,0.0638,0.0052,0.0585,0.0183,0.0033,0.1763,0.0542,121.9742,1,5.027,0.5218925,843.7833,775.6599,435.886,13-09-2023 14:15,352,4.647212,53.99
243,13-09-2023,44916,SUP9,B,0.05221271,0.04961084,2,0,2,0,0,6,0,13.71563,4.021219,17.73685,45.006,68.74285,10,2.167098,2.100595,2.693858,1615,514.5089,13025.92,188.1302,-1,41.50000001,14.9,56.1,13-09-2023 16:52,13-09-2023 17:33,260.9,232.8,236.8,263.3,13-09-2023 17:27,0.0705,0.0016,0.0218,0.0092,0.0605,0.0061,0.0476,0.0226,0.0032,0.0705,0.0705,111.1656,1,6.496,0.5267601,788.7664,755.1199,306.7273,13-09-2023 15:58,309,4.495461,57.608
244,13-09-2023,44917,EN19C,B,0.07320813,0.1061936,2,0,2,0,0,6,0,12.89463,5.004965,17.8996,42.681,66.5806,10,2.930879,1.072058,3.9844,1626,514.3644,14726.27,216.5291,-1,46.28333334,14.9,56.1,13-09-2023 18:36,13-09-2023 19:22,262.3,233.3,236.8,262.3,13-09-2023 19:12,0.1372,0.0024,0.0223,0.02,0.0623,0.0047,0.0494,0.0172,0.0033,0.1372,0.1372,157.3021,1,7.43,1.05352,706.7757,699.5577,353.7327,13-09-2023 17:33,308,4.479248,56.496
245,13-09-2023,44918,EN19C,B,0.018703965,0.04750293,2,0,2,0,0,6,0,15.39284,5.007143,20.39999,45.235,71.63499,9,2.009479,1.50048,3.175943,1621,539.5135,12635.92,175.4697,-1,42.85,10.4,53.25,13-09-2023 19:32,13-09-2023 20:15,265.4,240.1,244.6,273,13-09-2023 20:05,0.4466,0.0013,0.0188,0.025,0.0762,0.0045,0.0438,0.017,0.0033,0.4466,0.4466,118.6072,1,6.377,1.166464,756.7784,745.7914,285.3493,13-09-2023 19:22,386,4.535668,54.956
